caseid,case_reversed,judge_id,year,log_cites
XAFIFQ,0,1553.0,1987.0,3.1354942159291497
XAFHRH,0,2249.0,1987.0,0.6931471805599453
X3I52E,0,659.0,1988.0,3.4965075614664802
X4AHK1,0,,,
X3I63R,0,1090.0,1988.0,2.1972245773362196
XAFI90,0,986.0,1987.0,2.70805020110221
X3I4O6,0,659.0,1987.0,2.302585092994046
X469RA,0,717.0,1988.0,
X3I5AN,0,739.0,1988.0,2.6390573296152584
XAFK22,0,1447.0,1988.0,1.9459101490553132
X43CT3,0,1168.0,1988.0,2.8903717578961645
X4666R,0,715.0,1986.0,4.060443010546419
X3VBR7,0,1447.0,1988.0,1.791759469228055
X3VABE,0,1382.0,1988.0,2.70805020110221
X46944,0,661.0,1987.0,
X43CQ0,0,795.0,1988.0,2.6390573296152584
X46B9U,0,1919.0,1988.0,2.70805020110221
X3VC18,0,1848.0,1988.0,2.302585092994046
X3SRI5,0,1919.0,1988.0,3.367295829986474
X4AH9L,0,1652.0,1988.0,3.5553480614894135
X2O42N,0,2275.0,1989.0,1.9459101490553132
X3SRT4,0,1298.0,1988.0,1.9459101490553132
XAFJMS,0,1670.0,1988.0,2.9444389791664403
X3SRGM,0,732.0,1988.0,1.791759469228055
X31SJA,0,835.0,1988.0,1.6094379124341003
X46BFK,0,1965.0,1988.0,2.302585092994046
X53OBB,0,1641.0,1989.0,2.6390573296152584
XAFL03,0,103.0,1989.0,3.4339872044851463
X53OOQ,0,661.0,1989.0,2.772588722239781
XAFL33,0,2276.0,1989.0,3.1354942159291497
X46B4A,0,,,
X46C7I,0,986.0,1989.0,2.1972245773362196
XAC2NA,0,215.0,1989.0,2.70805020110221
XAC2P9,0,1778.0,1989.0,1.0986122886681098
X46ARA,0,881.0,1988.0,3.1780538303479458
X46CG9,0,1848.0,1989.0,0.6931471805599453
X46BHQ,0,367.0,1988.0,4.04305126783455
X46C0P,0,751.0,1989.0,2.772588722239781
X3ICO0,0,613.0,1989.0,2.8903717578961645
X3ICUR,0,387.0,1989.0,2.9444389791664403
XA0JSE,0,1544.0,1989.0,2.8903717578961645
X46BJV,0,1650.0,1989.0,1.0986122886681098
XAFKTE,0,592.0,1989.0,1.6094379124341003
X3IEL2,0,1793.0,1989.0,4.060443010546419
XAFKIP,0,,,
X4S9TD,0,,,
X4S9KS,0,721.0,1989.0,1.6094379124341003
X3VFT3,0,1712.0,1990.0,
X30GO9,0,2162.0,1989.0,1.9459101490553132
X4S7L1,0,1778.0,1989.0,4.406719247264253
X3A7TE,0,1432.0,1990.0,2.1972245773362196
X2K4GN,0,1164.0,1989.0,2.772588722239781
X46GFS,0,1665.0,1990.0,1.6094379124341003
X2O1CU,0,2249.0,1990.0,2.0794415416798357
X542FH,0,1534.0,1990.0,1.6094379124341003
X32K23,0,1919.0,1990.0,3.332204510175204
XAFLLG,0,2276.0,1989.0,2.4849066497880004
X4ALM4,0,252.0,1990.0,3.784189633918261
X3VGA4,0,103.0,1990.0,1.6094379124341003
X57BO7,0,1670.0,1990.0,2.70805020110221
X3VG7C,0,924.0,1990.0,3.4657359027997265
X30J94,0,1264.0,1990.0,1.3862943611198906
X2O49E,0,304.0,1990.0,1.3862943611198906
X3PO3D,0,252.0,1990.0,2.995732273553991
X57BMQ,0,191.0,1990.0,1.6094379124341003
X2K47I,0,795.0,1989.0,1.3862943611198906
X4ALDL,0,274.0,1990.0,2.6390573296152584
X31D5A,0,1650.0,1990.0,3.332204510175204
X4SEO3,0,1919.0,1990.0,3.5263605246161616
X30K21,0,1743.0,1990.0,4.276666119016055
X32JM0,0,301.0,1990.0,2.8903717578961645
X31DE2,0,635.0,1990.0,3.091042453358316
X32I8D,0,2162.0,1990.0,1.3862943611198906
X3II5U,0,,,
X32KRL,0,1919.0,1990.0,2.1972245773362196
X4SG2E,0,82.0,1990.0,1.791759469228055
X4AG82,0,1793.0,1987.0,2.5649493574615367
X4SFAU,0,896.0,1990.0,2.1972245773362196
X30M3O,0,1370.0,1991.0,2.302585092994046
X355IK,0,1978.0,1991.0,2.1972245773362196
X46K3G,0,1543.0,1991.0,3.367295829986474
X33HR6,0,1164.0,1990.0,2.8903717578961645
X355V9,0,,,
XAC6QE,0,119.0,1991.0,0.6931471805599453
X32IPL,0,2240.0,1990.0,3.332204510175204
X4SHRQ,0,1335.0,1991.0,2.302585092994046
X46L6I,0,1382.0,1991.0,3.912023005428146
XAC6RO,0,1632.0,1991.0,2.0794415416798357
X32L0Q,0,456.0,1990.0,2.70805020110221
X30K6M,0,756.0,1990.0,3.091042453358316
X46LOC,0,1382.0,1991.0,0.6931471805599453
X320AO,0,1133.0,1991.0,3.332204510175204
X5432B,0,2276.0,1991.0,2.833213344056216
X46L4J,0,924.0,1991.0,3.332204510175204
X4SKTK,0,2155.0,1991.0,1.0986122886681098
X46MD8,0,215.0,1991.0,1.0986122886681098
X355G2,0,2261.0,1991.0,1.0986122886681098
X356BI,0,491.0,1992.0,2.6390573296152584
XAC3KG,0,1421.0,1992.0,2.3978952727983707
X320D3,0,1665.0,1991.0,4.2626798770413155
X544HL,0,1871.0,1991.0,2.0794415416798357
XAC76E,0,1298.0,1991.0,2.6390573296152584
X2O2IP,0,1284.0,1991.0,3.7612001156935624
X33I2T,0,764.0,1991.0,0.6931471805599453
XAC70D,0,1051.0,1991.0,2.0794415416798357
X544R4,0,172.0,1991.0,2.0794415416798357
X31UPL,0,579.0,1991.0,3.091042453358316
X544E6,0,1035.0,1991.0,2.8903717578961645
X54403,0,883.0,1991.0,2.6390573296152584
X2O2SC,0,554.0,1991.0,1.791759469228055
X3P262,0,2239.0,1992.0,1.0986122886681098
X3P2Q8,0,579.0,1992.0,1.791759469228055
X356J4,0,510.0,1992.0,1.3862943611198906
X321NT,0,589.0,1992.0,1.791759469228055
X4SL2R,0,2071.0,1991.0,1.9459101490553132
X2VGII,0,764.0,1992.0,1.3862943611198906
XAC3HM,0,716.0,1992.0,2.9444389791664403
XAC35N,0,1250.0,1992.0,
X35785,0,,,
X3P2PA,0,1543.0,1992.0,0.6931471805599453
X3VL4J,0,2249.0,1991.0,2.6390573296152584
X546R9,0,1447.0,1992.0,2.9444389791664403
X546KT,0,1250.0,1992.0,1.9459101490553132
X30MVK,0,458.0,1992.0,1.9459101490553132
X3P371,0,1665.0,1992.0,3.4011973816621555
X3ADNK,0,1871.0,1992.0,1.3862943611198906
XAC356,0,1112.0,1992.0,1.791759469228055
X354KH,0,,,
X546LF,0,1164.0,1992.0,3.332204510175204
XAC3HD,0,924.0,1992.0,4.110873864173311
X354AU,0,172.0,1992.0,2.0794415416798357
X4SQ56,0,103.0,1993.0,
X35833,0,1778.0,1993.0,1.9459101490553132
X3AE83,0,2249.0,1993.0,4.564348191467836
X546I9,0,107.0,1992.0,3.4965075614664802
X3ACON,0,1944.0,1992.0,2.1972245773362196
XAC3TO,0,334.0,1993.0,2.9444389791664403
X3AD6A,0,1051.0,1992.0,2.9444389791664403
X30NPQ,0,119.0,1993.0,0.6931471805599453
X3TTUM,0,1250.0,1993.0,2.772588722239781
X30NMG,0,1712.0,1993.0,2.0794415416798357
X3AF1Q,0,1778.0,1993.0,2.5649493574615367
X46VG9,0,579.0,1993.0,2.4849066497880004
X330KH,0,1665.0,1993.0,2.772588722239781
X57G8D,0,2256.0,1993.0,0.6931471805599453
X3MSFN,0,579.0,1993.0,3.367295829986474
X3MS9J,0,456.0,1993.0,2.0794415416798357
X4OFSE,0,613.0,1993.0,3.9512437185814275
X275GB,0,97.0,1993.0,3.295836866004329
X4Q6AD,0,307.0,1994.0,3.091042453358316
X4QNDD,0,1295.0,1994.0,3.2188758248682006
X4Q6EL,0,1524.0,1994.0,1.791759469228055
XTJV5NQNB5G0,0,2030.0,1993.0,
X38P9D,0,1571.0,1994.0,1.9459101490553132
XTJUUVQNB5G0,0,715.0,1993.0,4.110873864173311
X389BN,0,2306.0,1994.0,3.295836866004329
X54CB8,0,1007.0,1994.0,4.143134726391533
X3905R,0,2.0,1994.0,2.833213344056216
X39AKK,0,491.0,1994.0,1.9459101490553132
X4QOI0,0,,,
X50BOD,0,1574.0,1994.0,2.4849066497880004
X4QNAM,0,2239.0,1994.0,2.8903717578961645
X30F21,0,192.0,1994.0,2.302585092994046
X3FUME,0,1803.0,1994.0,3.091042453358316
X3GPQ6,0,1250.0,1994.0,3.1354942159291497
X398NI,0,114.0,1994.0,2.772588722239781
X3N0NU,0,1264.0,1994.0,3.5553480614894135
X38PHC,0,1830.0,1994.0,2.995732273553991
X3SSAD,0,54.0,1994.0,3.6375861597263857
X4PTRS,0,2091.0,1994.0,3.8066624897703196
X49K88,0,1502.0,1995.0,1.791759469228055
X49KE4,0,172.0,1995.0,1.0986122886681098
X3N3S1,0,1553.0,1995.0,2.302585092994046
X30N8K,0,296.0,1995.0,0.6931471805599453
X3I9M9,0,1862.0,1995.0,2.70805020110221
X39LN6,0,1528.0,1995.0,3.58351893845611
X431EG,0,249.0,1995.0,
X39KEV,0,386.0,1995.0,2.8903717578961645
X39LVE,0,1978.0,1995.0,2.3978952727983707
X3NRIC,0,592.0,1995.0,3.4339872044851463
X39QJK,0,29.0,1995.0,1.6094379124341003
X537BQ,0,1250.0,1995.0,2.70805020110221
XAC7DH,0,119.0,1995.0,1.6094379124341003
X39QL2,0,491.0,1995.0,1.0986122886681098
X39QN7,0,1284.0,1995.0,1.9459101490553132
X53NHU,0,1770.0,1995.0,0.6931471805599453
XAC7H7,0,1370.0,1995.0,2.6390573296152584
X39TLB,0,42.0,1996.0,2.6390573296152584
X39TLI,0,191.0,1996.0,1.9459101490553132
X3A6QV,0,439.0,1996.0,3.332204510175204
X36KAS,0,858.0,1996.0,1.791759469228055
X3A6TO,0,1316.0,1996.0,1.3862943611198906
X53M9J,0,114.0,1996.0,4.804021044733257
X353TJ,0,1072.0,1996.0,2.4849066497880004
X3A78P,0,716.0,1996.0,4.2626798770413155
X3T8OB,0,491.0,1996.0,2.1972245773362196
X3IL66,0,1712.0,1996.0,0.6931471805599453
X3POUN,0,2306.0,1996.0,2.4849066497880004
X350L2,0,,,
X36EME,0,274.0,1996.0,2.3978952727983707
XAC80N,0,,,
X3T9FR,0,751.0,1996.0,2.5649493574615367
X37GRI,0,932.0,1997.0,1.0986122886681098
X3L0DO,0,2239.0,1997.0,3.1354942159291497
X4V0J4,0,1298.0,1997.0,0.6931471805599453
X353KV,0,252.0,1996.0,1.3862943611198906
X350KC,0,1526.0,1996.0,1.9459101490553132
X4PJ7Q,0,579.0,1997.0,3.871201010907891
X3L40B,0,,,
X4K9FD,0,1900.0,1997.0,1.9459101490553132
X4UUKN,0,54.0,1997.0,1.0986122886681098
X37IRA,0,1704.0,1997.0,2.302585092994046
X37GSP,0,,,
X3ABGU,0,2277.0,1996.0,2.4849066497880004
X36FO2,0,,,
X3L3P1,0,114.0,1997.0,3.9889840465642745
X37GK5,0,924.0,1997.0,1.791759469228055
X3BFM2,0,1571.0,1997.0,1.791759469228055
X3BFPL,0,50.0,1997.0,2.833213344056216
X350VA,0,221.0,1997.0,3.091042453358316
XACBNN,0,,,
X4Q47I,0,1419.0,1997.0,2.1972245773362196
X4V9E2,0,1852.0,1997.0,1.6094379124341003
X37GUK,0,2010.0,1997.0,1.791759469228055
X3BFUO,0,,,
X4Q5RJ,0,2261.0,1998.0,3.6888794541139363
X32DHB,0,661.0,1998.0,3.2188758248682006
X3ABOL,0,2162.0,1996.0,3.1354942159291497
X3BS3J,0,172.0,1998.0,2.772588722239781
X3511J,0,1164.0,1997.0,2.5649493574615367
X480F4,0,1112.0,1998.0,2.4849066497880004
X2AIK8,0,795.0,1997.0,3.2188758248682006
X36H8B,0,1391.0,1998.0,1.3862943611198906
X3LKQP,0,,,
X3QRGM,0,2257.0,1999.0,3.713572066704308
XAFMAE,0,191.0,1999.0,2.833213344056216
X37OC6,0,717.0,1998.0,2.3978952727983707
X482Q4,0,2238.0,1998.0,2.6390573296152584
X4QA6R,0,2091.0,1998.0,3.58351893845611
X484I3,0,924.0,1998.0,2.8903717578961645
X4VO3P,0,991.0,1999.0,1.791759469228055
X35219,0,1871.0,1999.0,3.4339872044851463
XAFM21,0,242.0,1999.0,0.6931471805599453
X37VK8,0,1766.0,1999.0,1.791759469228055
X3M7H7,0,,,
X3528P,0,,,
X3M915,0,1543.0,1999.0,2.8903717578961645
X4VO9L,0,2239.0,1999.0,3.5553480614894135
X36AQL,0,1273.0,1999.0,3.6888794541139363
X36D31,0,54.0,1999.0,3.2188758248682006
X3F44A,0,2276.0,1999.0,3.871201010907891
X386IN,0,1665.0,1999.0,1.3862943611198906
XACCEJ,0,307.0,1999.0,3.6888794541139363
X4VT51,0,53.0,1999.0,3.332204510175204
X36D0G,0,1391.0,1999.0,2.0794415416798357
X3M3NJ,0,1221.0,1999.0,4.127134385045092
X36C5U,0,1846.0,1999.0,
X3F74S,0,579.0,2000.0,3.091042453358316
X3LTC3,0,644.0,1999.0,1.791759469228055
X3F64D,0,1919.0,1999.0,3.828641396489095
X54CFD,0,221.0,2000.0,3.7612001156935624
X3IO8G,0,301.0,2000.0,1.6094379124341003
X3OD0K,0,1803.0,1999.0,2.0794415416798357
X3F99D,0,114.0,2000.0,3.784189633918261
X3FE6R,0,2257.0,2000.0,1.791759469228055
X3FBN0,0,1997.0,2000.0,2.4849066497880004
X3IS3N,0,,,
X3FE1T,0,1376.0,2000.0,2.0794415416798357
X3FMG3,0,1574.0,2000.0,4.875197323201151
XKL0VGII8BG0,0,1574.0,2000.0,2.833213344056216
X3F2SF,0,1419.0,1999.0,
X3F966,0,2276.0,1999.0,3.044522437723423
X3FBSS,0,221.0,2000.0,3.091042453358316
X3F69N,0,1535.0,2000.0,1.0986122886681098
X3FJA1,0,,,
X1CIST8N,0,,,
X3FLP4,0,1665.0,2000.0,3.2188758248682006
X3FKSN,0,2101.0,2000.0,4.07753744390572
X3FOMG,0,187.0,2000.0,1.3862943611198906
X3FH8H,0,1284.0,2000.0,2.833213344056216
X3F3E2,0,1453.0,1999.0,3.8918202981106265
X3FFK4,0,1723.0,2000.0,3.9318256327243257
X50JTR,0,2249.0,2001.0,3.1354942159291497
X3IVHK,0,1743.0,2000.0,2.6390573296152584
X50K8J,0,1489.0,2001.0,3.091042453358316
X2AHMQ,0,,,
X2AI5B,0,581.0,2001.0,1.791759469228055
X50ETS,0,751.0,2001.0,2.833213344056216
X50U84,0,2041.0,2001.0,2.0794415416798357
X51205,0,,,
X511VK,0,2071.0,2001.0,2.4849066497880004
X50OTD,0,575.0,2001.0,3.367295829986474
XAFN0E,0,1743.0,2002.0,2.0794415416798357
X3FLHT,0,961.0,2000.0,1.9459101490553132
X50P75,0,192.0,2001.0,4.204692619390966
X51EM3,0,2039.0,2001.0,1.791759469228055
X17NGVQNB5G0,0,1743.0,2002.0,1.6094379124341003
X6B6JU,0,2178.0,2002.0,1.791759469228055
X4IVU5,0,1543.0,2002.0,1.791759469228055
X6B85K,0,,,
XE7S66,0,,,
XE6IKE,0,,,
XE7APO,0,,,
X6CFGN,0,,,
X1DPDO8N,0,,,
X6CHIK,0,858.0,2003.0,2.70805020110221
X6B849,0,,,
X6B9R7,0,2252.0,2002.0,0.6931471805599453
XE7JG8,0,1723.0,2002.0,2.1972245773362196
X6CHBF,0,,,
XE4OU6,0,,,
XEK0V3,0,1665.0,2004.0,5.093750200806762
X6CM3T,0,53.0,2003.0,2.70805020110221
X6CUPF,0,1133.0,2003.0,2.1972245773362196
X6BG6E,0,157.0,2003.0,2.995732273553991
XE4O4E,0,,,
XEK6VK,0,,,
X6B645,0,1301.0,2004.0,2.302585092994046
XAPLMT,0,1273.0,2004.0,2.1972245773362196
XE42R0,0,381.0,2004.0,4.204692619390966
X6CVDO,0,924.0,2003.0,3.332204510175204
X6B7Q3,0,,,
X6A0GS,0,2065.0,2003.0,4.990432586778736
XEK6UK,0,,,
X118VF6003,0,1871.0,2004.0,1.0986122886681098
XEQ9DK,0,1548.0,2004.0,1.0986122886681098
XARF60,0,2033.0,2004.0,2.8903717578961645
XVNUS7,0,404.0,2005.0,2.70805020110221
X126AOG003,0,1137.0,2005.0,2.6390573296152584
XGKE8Q,0,1953.0,2005.0,2.772588722239781
X12FF34003,0,1043.0,2005.0,2.0794415416798357
XGFNGO,0,1350.0,2005.0,2.0794415416798357
XKJ51KII8BG0,0,276.0,2005.0,2.833213344056216
X12DAOQ003,0,1750.0,2005.0,2.8903717578961645
X12OTUK003,0,424.0,2005.0,
X12NKJQ003,0,554.0,2005.0,3.4339872044851463
X13GB4E003,0,464.0,2005.0,2.8903717578961645
X14ADJA003,0,2288.0,2006.0,3.1354942159291497
X13P046003,0,1316.0,2005.0,2.1972245773362196
X12OUPI003,0,778.0,2005.0,3.1354942159291497
X13JKD0003,0,2263.0,2005.0,3.4011973816621555
X145EHC003,0,1080.0,2006.0,1.791759469228055
X13TEK2003,0,716.0,2006.0,
X14VV4S003,0,1257.0,2006.0,
X12N34G003,0,2091.0,2005.0,1.6094379124341003
X14U2BI003,0,1080.0,2006.0,1.6094379124341003
X15BAAA003,0,579.0,2006.0,1.791759469228055
X15GK0M003,0,1830.0,2006.0,2.995732273553991
X1526LU003,0,1080.0,2006.0,2.3978952727983707
X152UPG003,0,978.0,2006.0,2.70805020110221
X151QT4003,0,1658.0,2006.0,2.1972245773362196
X16F774003,0,1885.0,2007.0,2.1972245773362196
X16595G003,0,1665.0,2007.0,2.9444389791664403
X176LV0003,0,1043.0,2007.0,
X165T02003,0,2252.0,2007.0,4.859812404361672
X15JBD8003,0,1295.0,2006.0,3.7376696182833684
X1690BO003,0,2039.0,2007.0,3.1780538303479458
X15F89M003,0,,,
X15K0SG003,0,477.0,2006.0,4.5217885770490405
X175RKE003,0,,,
X163QFK003,0,143.0,2006.0,1.791759469228055
X16F38G003,0,1900.0,2007.0,4.204692619390966
X17JD92003,0,978.0,2007.0,2.0794415416798357
X17A15E003,0,307.0,2007.0,
X17F3L4003,0,1243.0,2007.0,0.6931471805599453
X17FR3E003,0,82.0,2007.0,
X19EADI003,0,2276.0,2008.0,1.9459101490553132
X18R8I2003,0,1919.0,2008.0,1.791759469228055
X18SD9E003,0,1725.0,2008.0,2.833213344056216
X18R6TG003,0,778.0,2008.0,3.5553480614894135
X1851VO003,0,1598.0,2007.0,1.3862943611198906
X18OB08003,0,1790.0,2008.0,1.6094379124341003
X19ICVU003,0,991.0,2008.0,3.044522437723423
X1AJ7QC003,0,187.0,2008.0,1.791759469228055
X1ACD10003,0,2101.0,2009.0,2.4849066497880004
X19TOPK003,0,228.0,2008.0,2.6390573296152584
X1B9IBA003,0,773.0,2009.0,2.302585092994046
X1B6SUE003,0,694.0,2009.0,1.3862943611198906
X1C0QRM003,0,2039.0,2009.0,1.6094379124341003
X19RIN6003,0,1598.0,2008.0,3.1354942159291497
XE7APC,0,,,
X1Q6L6VRU082,0,,,
X1AR7UE003,0,1923.0,2009.0,3.1780538303479458
X1BR3N4003,0,1137.0,2009.0,2.302585092994046
X1Q6L682FU82,0,1741.0,2009.0,1.9459101490553132
X1BQJB0003,0,1861.0,2009.0,2.302585092994046
X1C1OJC003,0,2039.0,2009.0,2.0794415416798357
X1AJ5PK003,0,2239.0,2009.0,4.394449154672439
X1AO4AO003,0,1840.0,2008.0,2.772588722239781
X1BLN46003,0,372.0,2009.0,3.091042453358316
X1CGATO003,0,1694.0,2010.0,2.4849066497880004
X1BTLF8003,0,1241.0,2009.0,2.772588722239781
X1CQR6E003,0,1686.0,2010.0,4.248495242049359
X1CS3OU003,0,187.0,2010.0,2.3978952727983707
X4896H1,0,103.0,2010.0,3.4339872044851463
X1CQUAU003,0,1164.0,2010.0,3.367295829986474
X1CRKC0003,0,1743.0,2010.0,1.3862943611198906
X1CS4VM003,0,119.0,2010.0,2.8903717578961645
X1AJLEK003,0,291.0,2009.0,2.1972245773362196
X1DB3PE003,0,1923.0,2010.0,0.6931471805599453
X1E9P9K003,0,376.0,2010.0,0.6931471805599453
X1DLVKM003,0,991.0,2010.0,2.0794415416798357
X9VAVQ,0,850.0,1930.0,2.0794415416798357
X1E2LQS003,0,1933.0,2010.0,3.258096538021482
X1G2AUE003,0,,,
X1FUR2G003,0,,,
X1GNRCA003,0,1251.0,2011.0,
X1G48LI003,0,659.0,2011.0,2.70805020110221
X1GSJV4003,0,1106.0,2011.0,
X1GN7T8003,0,1903.0,2011.0,
X1HBKQ6003,0,481.0,2012.0,
X1E6B54003,0,281.0,2010.0,3.8501476017100584
X1H2VUI003,0,10.0,2012.0,1.6094379124341003
X1GEP7M003,0,1241.0,2011.0,0.6931471805599453
X1H0Q22003,0,1586.0,2012.0,2.0794415416798357
X1HDSHG003,0,694.0,2012.0,1.9459101490553132
X1G8M7K003,0,1326.0,2011.0,2.5649493574615367
X1FLLP8003,0,1598.0,2011.0,1.791759469228055
X1FHJ58003,0,2288.0,2011.0,3.044522437723423
X1HMT86003,0,1665.0,2012.0,1.791759469228055
X1HK70S003,0,1301.0,2012.0,
X1HB3F4003,0,1669.0,2012.0,
X1IHNS4003,0,1080.0,2012.0,1.0986122886681098
X1I5JB8003,0,1465.0,2012.0,
X1I7SUM003,0,1295.0,2012.0,1.0986122886681098
X1I3VIM003,0,1125.0,2012.0,
X1IUFJM003,0,1590.0,2012.0,3.091042453358316
X1I4F7U003,0,2158.0,2012.0,
X1J5IJ2003,0,1137.0,2013.0,
X1HT9DG003,0,,,
X1JC9HQ003,0,2114.0,2013.0,1.6094379124341003
X1EUN88N,0,1862.0,2013.0,3.8501476017100584
X1JUPQ0003,0,438.0,2013.0,
X1JUEDG003,0,276.0,2013.0,
X1JN2FA003,0,1885.0,2013.0,
X1JU8VU003,0,905.0,2013.0,
X1GHM8GN,0,1467.0,2013.0,
X19SB4A003,0,1808.0,2008.0,2.995732273553991
X1L9NPU003,0,291.0,2013.0,
X1L6FRG003,0,1765.0,2013.0,
X1JGGU8003,0,106.0,2013.0,
X1OM11ON,0,291.0,2013.0,
X481PA,0,206.0,1945.0,1.6094379124341003
X443IS,0,1318.0,1946.0,0.6931471805599453
X3C7JJ,0,1739.0,1946.0,1.9459101490553132
X443CC,0,206.0,1946.0,1.9459101490553132
X3C73E,0,922.0,1946.0,1.3862943611198906
X40OEG,0,529.0,1945.0,1.0986122886681098
X40PR1,0,1448.0,1946.0,1.791759469228055
X443MK,0,2021.0,1946.0,1.6094379124341003
X3C7IC,0,22.0,1946.0,2.6390573296152584
X40QJM,0,512.0,1946.0,1.0986122886681098
X3C7H2,0,1898.0,1946.0,
X40OOL,0,895.0,1945.0,0.6931471805599453
X40PTN,0,849.0,1946.0,1.0986122886681098
X40PLL,0,,,
X485SA,0,364.0,1946.0,1.3862943611198906
X443O6,0,178.0,1946.0,2.833213344056216
XA6Q94,0,529.0,1947.0,1.9459101490553132
X40SHR,0,682.0,1947.0,1.9459101490553132
X444UL,0,,,
X444PJ,0,2295.0,1947.0,1.9459101490553132
X3CAKB,0,763.0,1947.0,2.5649493574615367
X3CAH1,0,1955.0,1947.0,1.6094379124341003
X3CAHO,0,364.0,1947.0,0.6931471805599453
X444OQ,0,,,
X3CC2P,0,1121.0,1948.0,
X40UT1,0,1351.0,1948.0,
X3CC0N,0,364.0,1948.0,2.0794415416798357
X4LQ23,0,206.0,1948.0,2.3978952727983707
X4LPMM,0,364.0,1948.0,1.6094379124341003
X44657,0,147.0,1948.0,2.5649493574615367
X446C9,0,1762.0,1948.0,1.0986122886681098
X4475G,0,2021.0,1949.0,1.6094379124341003
X3CHS8,0,763.0,1948.0,2.5649493574615367
X3CJ5Q,0,1291.0,1949.0,
X3CHM0,0,2027.0,1948.0,1.0986122886681098
X3CJ19,0,206.0,1949.0,1.791759469228055
X3QQQJ,0,1286.0,1949.0,3.044522437723423
X3QQKK,0,1739.0,1949.0,0.6931471805599453
X447D4,0,364.0,1949.0,2.0794415416798357
X4499M,0,895.0,1951.0,2.3978952727983707
X3CTHD,0,850.0,1951.0,0.6931471805599453
X48E2S,0,1302.0,1951.0,1.3862943611198906
X48F18,0,1660.0,1951.0,1.9459101490553132
X4495K,0,922.0,1951.0,1.3862943611198906
X48E6D,0,2011.0,1951.0,1.0986122886681098
X48FBR,0,364.0,1951.0,2.0794415416798357
X48D9R,0,1602.0,1951.0,
X48F8J,0,,,
X43QVL,0,1639.0,1951.0,1.6094379124341003
X43QTK,0,1990.0,1951.0,3.367295829986474
X43R24,0,147.0,1951.0,2.0794415416798357
X48HPN,0,879.0,1952.0,1.791759469228055
X44CU6,0,512.0,1952.0,0.6931471805599453
X48GPG,0,,,
X48I26,0,1069.0,1952.0,1.0986122886681098
X48HK2,0,1580.0,1952.0,
X48IAN,0,,,
X44EM4,0,1678.0,1952.0,2.8903717578961645
X48NBF,0,588.0,1953.0,4.110873864173311
X416GL,0,,,
X3D675,0,529.0,1953.0,2.6390573296152584
X44EJ3,0,,,
X43S4O,0,,,
X44G40,0,1635.0,1954.0,1.9459101490553132
X41AHR,0,,,
X41A1D,0,,,
X41B2L,0,342.0,1954.0,2.5649493574615367
X3V69B,0,1814.0,1955.0,
X419PF,0,682.0,1954.0,3.4011973816621555
X41C5Q,0,558.0,1955.0,1.6094379124341003
X41B8S,0,879.0,1954.0,1.6094379124341003
X41AVN,0,672.0,1954.0,2.4849066497880004
X3OK9J,0,342.0,1954.0,2.0794415416798357
X41B5R,0,1381.0,1954.0,3.332204510175204
X3V6FN,0,850.0,1955.0,4.04305126783455
X41C5H,0,895.0,1954.0,
X3V6FU,0,682.0,1955.0,1.791759469228055
X3V6C0,0,364.0,1955.0,1.6094379124341003
X41DEL,0,364.0,1955.0,1.3862943611198906
X41EOB,0,337.0,1955.0,3.044522437723423
X3RNER,0,529.0,1956.0,2.5649493574615367
X44I80,0,1837.0,1956.0,1.3862943611198906
X41H15,0,1339.0,1956.0,3.1780538303479458
X3RPQ5,0,2145.0,1957.0,1.9459101490553132
X3E4A4,0,1837.0,1957.0,2.1972245773362196
X41K8V,0,147.0,1958.0,2.70805020110221
X41JJM,0,1999.0,1958.0,0.6931471805599453
X41QEJ,0,,,
X3VDOF,0,846.0,1960.0,3.4657359027997265
X3S9O1,0,692.0,1962.0,2.995732273553991
X3G2LD,0,2186.0,1963.0,1.791759469228055
X49AD2,0,1943.0,1963.0,2.8903717578961645
X3RLSV,0,1291.0,1963.0,3.6888794541139363
X3SSKO,0,1082.0,1966.0,3.1780538303479458
X426CR,0,892.0,1967.0,3.5553480614894135
X45K4U,0,,,
X3MV2U,0,,,
X3MVFQ,0,2205.0,1970.0,4.204692619390966
X42BDI,0,1468.0,1970.0,2.1972245773362196
X49GIG,0,2086.0,1971.0,1.6094379124341003
X42C52,0,,,
X42LBO,0,574.0,1974.0,1.3862943611198906
X42N94,0,458.0,1974.0,1.3862943611198906
X45OMN,0,2205.0,1973.0,3.2188758248682006
X3TUKQ,0,2162.0,1974.0,1.6094379124341003
X3NOTB,0,18.0,1974.0,1.9459101490553132
X42NBF,0,1909.0,1974.0,1.9459101490553132
X3U1IN,0,1950.0,1974.0,1.0986122886681098
X3U183,0,714.0,1974.0,0.6931471805599453
X3TV2M,0,105.0,1974.0,3.091042453358316
X42N49,0,2100.0,1974.0,1.3862943611198906
X42N7A,0,892.0,1974.0,1.9459101490553132
X3TTRO,0,1013.0,1974.0,
X2NKA0,0,1082.0,1974.0,2.1972245773362196
X3NQJA,0,2205.0,1974.0,2.5649493574615367
X45PMO,0,2162.0,1974.0,3.1354942159291497
X42O6H,0,,,
X3TUE7,0,1280.0,1974.0,1.791759469228055
X3U188,0,1155.0,1974.0,2.9444389791664403
X3TVLB,0,,,
X3U1QR,0,1155.0,1972.0,2.4849066497880004
X42OMN,0,,,
X3U31L,0,105.0,1975.0,1.791759469228055
